Student ID,Name,Gender,Age,GPA,Major,Interested Domain,Projects,Future Career,Python,SQL,Java
2095,Student_2095,Female,23,3.6,Computer Science,Software Development,Enterprise App,Database Administrator,Average,Strong,Average
2096,Student_2096,Male,26,3.1,Computer Science,Web Development,Online Marketplace,Frontend Developer,Average,Weak,Weak
2097,Student_2097,Female,21,3.8,Computer Science,Data Mining,Data Clustering,Data Analyst,Average,Weak,Weak
2098,Student_2098,Male,26,3.1,Computer Science,Database Management,Database Replication,Data Engineer,Strong,Strong,Strong
2099,Student_2099,Male,19,3.9,Computer Science,Artificial Intelligence,Chatbot Development,Data Scientist,Strong,Average,Weak
2100,Student_2100,Male,20,3.8,Computer Science,Database Management,NoSQL Migration,Database Administrator,Weak,Strong,Average
2101,Student_2101,Male,20,3.6,Computer Science,Software Development,Microservices,Full Stack Developer,Weak,Weak,Strong
2102,Student_2102,Female,19,3.4,Computer Science,Software Development,Microservices,Software Engineer,Weak,Strong,Strong
2103,Student_2103,Male,26,3.4,Computer Science,Software Development,ERP System,Software Engineer,Average,Average,Average
2104,Student_2104,Female,26,3.5,Computer Science,Network Security,Packet Analysis,Security Analyst,Strong,Strong,Weak
2105,Student_2105,Male,26,3.1,Computer Science,Artificial Intelligence,AI Recommendation System,Machine Learning Engineer,Weak,Weak,Weak
2106,Student_2106,Male,26,3.3,Computer Science,Blockchain Technology,NFT Marketplace,Blockchain Developer,Weak,Strong,Strong
2107,Student_2107,Female,22,3.6,Computer Science,Game Development,Physics Engine,Game Developer,Strong,Average,Strong
2108,Student_2108,Female,22,2.9,Computer Science,Web Development,Social Media Platform,Database Administrator,Weak,Strong,Average
2109,Student_2109,Female,24,3.5,Computer Science,Machine Learning,Fraud Detection,Machine Learning Engineer,Average,Strong,Strong
2110,Student_2110,Male,25,3.6,Computer Science,Web Development,Online Marketplace,Full Stack Developer,Strong,Strong,Strong
2111,Student_2111,Female,19,3.1,Computer Science,Computer Graphics,Shader Development,Game Developer,Average,Average,Strong
2112,Student_2112,Male,23,2.9,Computer Science,Mobile App Development,Mobile Game,iOS Developer,Strong,Average,Weak
2113,Student_2113,Female,20,3.1,Computer Science,IoT (Internet of Things),Wearable Device,Embedded Systems Engineer,Strong,Strong,Strong
2114,Student_2114,Male,22,3.2,Computer Science,Database Management,SQL Optimization,Data Engineer,Strong,Strong,Weak
2115,Student_2115,Female,21,3.7,Computer Science,Computer Vision,Face Recognition,AI Researcher,Weak,Weak,Average
2116,Student_2116,Male,21,3.4,Computer Science,Cloud Computing,AWS Deployment,Cloud Architect,Average,Average,Strong
2117,Student_2117,Female,24,3.1,Computer Science,Network Security,VPN Setup,Security Analyst,Average,Average,Weak
2118,Student_2118,Female,20,2.8,Computer Science,Data Science,Statistical Analysis,Machine Learning Engineer,Strong,Average,Average
2119,Student_2119,Male,19,3.0,Computer Science,Data Mining,Anomaly Detection,Data Scientist,Strong,Weak,Strong
2120,Student_2120,Female,20,3.1,Computer Science,Game Development,Game AI,Graphics Programmer,Strong,Weak,Weak
2121,Student_2121,Female,22,3.6,Computer Science,Cloud Computing,Azure Migration,Cloud Engineer,Strong,Weak,Average
2122,Student_2122,Female,23,3.3,Computer Science,Blockchain Technology,Crypto Wallet,Blockchain Developer,Strong,Strong,Strong
2123,Student_2123,Male,20,4.0,Computer Science,Software Development,REST API Development,Database Administrator,Average,Strong,Average
2124,Student_2124,Male,22,3.6,Computer Science,Web Development,CMS Development,Frontend Developer,Weak,Strong,Strong
2125,Student_2125,Male,20,3.3,Computer Science,Bioinformatics,Clinical Data Analysis,Bioinformatics Engineer,Strong,Average,Weak
2126,Student_2126,Male,19,3.5,Computer Science,Human-Computer Interaction,Interactive Dashboard,Frontend Developer,Average,Average,Average
2127,Student_2127,Female,21,3.2,Computer Science,Artificial Intelligence,AI Recommendation System,Data Scientist,Strong,Strong,Strong
2128,Student_2128,Female,25,3.8,Computer Science,Data Science,Predictive Modeling,AI Researcher,Average,Average,Strong
2129,Student_2129,Male,25,3.1,Computer Science,Data Mining,Anomaly Detection,Data Analyst,Weak,Average,Average
2130,Student_2130,Male,25,3.9,Computer Science,Cybersecurity,Firewall Configuration,Penetration Tester,Average,Average,Average
2131,Student_2131,Female,22,3.6,Computer Science,Software Engineering,Code Review System,Software Engineer,Weak,Weak,Average
2132,Student_2132,Male,21,3.0,Computer Science,Data Science,Data Analytics Dashboard,Data Scientist,Strong,Strong,Average
2133,Student_2133,Female,21,3.6,Computer Science,Computer Graphics,Game Engine,Graphics Programmer,Average,Average,Average
2134,Student_2134,Male,20,2.9,Computer Science,Software Engineering,Design Patterns,Software Engineer,Weak,Average,Weak
2135,Student_2135,Male,19,3.6,Computer Science,Network Security,Packet Analysis,Penetration Tester,Average,Strong,Strong
2136,Student_2136,Male,22,3.4,Computer Science,Web Development,Online Marketplace,Frontend Developer,Strong,Strong,Average
2137,Student_2137,Male,23,3.3,Computer Science,Software Development,Enterprise App,Machine Learning Engineer,Strong,Strong,Average
2138,Student_2138,Female,20,3.8,Computer Science,Natural Language Processing,Text Classification,NLP Engineer,Strong,Average,Average
2139,Student_2139,Female,24,3.4,Computer Science,Cybersecurity,Penetration Testing,Information Security Analyst,Weak,Weak,Weak
2140,Student_2140,Male,26,3.7,Computer Science,Cloud Computing,Kubernetes Cluster,Cloud Architect,Average,Strong,Strong
2141,Student_2141,Male,23,4.0,Computer Science,IoT (Internet of Things),Industrial IoT,Embedded Systems Engineer,Strong,Weak,Average
2142,Student_2142,Female,24,3.7,Computer Science,Cybersecurity,Penetration Testing,Penetration Tester,Strong,Strong,Strong
2143,Student_2143,Female,26,3.1,Computer Science,Mobile App Development,Android App,Mobile App Developer,Weak,Strong,Average
2144,Student_2144,Female,23,3.0,Computer Science,Software Engineering,Agile Project,Software Engineer,Weak,Weak,Weak
2145,Student_2145,Male,26,3.6,Computer Science,IoT (Internet of Things),Smart Agriculture,Embedded Systems Engineer,Strong,Strong,Average
2146,Student_2146,Male,26,3.2,Computer Science,Natural Language Processing,Named Entity Recognition,AI Researcher,Weak,Weak,Strong
2147,Student_2147,Male,26,3.3,Computer Science,Machine Learning,Image Classification,Data Analyst,Weak,Strong,Strong
2148,Student_2148,Male,23,3.8,Computer Science,Network Security,Network Monitoring,Information Security Analyst,Strong,Strong,Weak
2149,Student_2149,Male,20,2.8,Computer Science,Bioinformatics,Protein Structure,Healthcare IT Specialist,Average,Weak,Average
2150,Student_2150,Male,26,3.4,Computer Science,Game Development,Game AI,Graphics Programmer,Average,Strong,Average
2151,Student_2151,Female,22,3.7,Computer Science,Bioinformatics,Clinical Data Analysis,Healthcare IT Specialist,Weak,Average,Strong
2152,Student_2152,Female,25,4.0,Computer Science,Bioinformatics,DNA Sequence Analysis,Healthcare IT Specialist,Weak,Strong,Average
2153,Student_2153,Male,23,3.4,Computer Science,Bioinformatics,Clinical Data Analysis,Bioinformatics Engineer,Strong,Average,Strong
2154,Student_2154,Female,21,3.8,Computer Science,Software Engineering,Testing Framework,DevOps Engineer,Strong,Strong,Weak
2155,Student_2155,Female,23,3.8,Computer Science,Mobile App Development,Mobile Game,Mobile App Developer,Weak,Weak,Weak
2156,Student_2156,Male,22,3.6,Computer Science,Machine Learning,Sentiment Analysis,Data Analyst,Weak,Weak,Strong
2157,Student_2157,Female,19,4.0,Computer Science,Cloud Computing,CI/CD Pipeline,DevOps Engineer,Weak,Weak,Weak
2158,Student_2158,Male,22,3.4,Computer Science,Game Development,3D RPG Game,Graphics Programmer,Strong,Weak,Weak
2159,Student_2159,Male,19,2.8,Computer Science,Machine Learning,Object Detection,Data Analyst,Weak,Weak,Weak
2160,Student_2160,Female,25,3.3,Computer Science,Software Development,ERP System,Software Engineer,Average,Average,Average
2161,Student_2161,Female,22,3.9,Computer Science,Software Development,REST API Development,Database Administrator,Weak,Strong,Weak
2162,Student_2162,Male,22,3.1,Computer Science,Software Development,ERP System,Machine Learning Engineer,Strong,Weak,Average
2163,Student_2163,Male,19,3.8,Computer Science,Software Engineering,Code Review System,Software Engineer,Average,Strong,Average
2164,Student_2164,Female,24,2.8,Computer Science,Database Management,SQL Optimization,Data Analyst,Average,Average,Weak
2165,Student_2165,Female,25,2.8,Computer Science,Blockchain Technology,Crypto Wallet,Blockchain Developer,Average,Weak,Average
2166,Student_2166,Female,23,2.8,Computer Science,Game Development,Game AI,Game Developer,Average,Weak,Weak
2167,Student_2167,Female,20,2.8,Computer Science,Software Development,E-commerce Website,Machine Learning Engineer,Strong,Weak,Average
2168,Student_2168,Male,24,3.4,Computer Science,Game Development,Physics Engine,Game Developer,Strong,Average,Strong
2169,Student_2169,Female,25,3.0,Computer Science,IoT (Internet of Things),Environmental Sensor,IoT Developer,Average,Average,Strong
2170,Student_2170,Male,26,3.4,Computer Science,Machine Learning,Fraud Detection,Data Scientist,Strong,Average,Weak
2171,Student_2171,Female,21,2.8,Computer Science,Human-Computer Interaction,Accessibility Tool,Frontend Developer,Strong,Weak,Average
2172,Student_2172,Male,23,3.9,Computer Science,Network Security,Security Protocol,Penetration Tester,Weak,Strong,Average
2173,Student_2173,Female,24,3.9,Computer Science,Software Development,ERP System,Database Administrator,Weak,Strong,Average
2174,Student_2174,Male,21,3.4,Computer Science,Software Engineering,Design Patterns,Software Engineer,Average,Weak,Average
2175,Student_2175,Male,23,3.7,Computer Science,Data Mining,Association Rule Mining,Data Engineer,Average,Strong,Weak
2176,Student_2176,Male,21,3.9,Computer Science,Software Development,ERP System,Machine Learning Engineer,Strong,Strong,Average
2177,Student_2177,Female,24,3.5,Computer Science,Cybersecurity,IDS System,Penetration Tester,Average,Average,Strong
2178,Student_2178,Male,24,3.6,Computer Science,Mobile App Development,iOS App,Mobile App Developer,Weak,Strong,Average
2179,Student_2179,Female,26,3.0,Computer Science,Computer Vision,Gesture Detection,AI Researcher,Weak,Weak,Strong
2180,Student_2180,Female,25,2.9,Computer Science,Artificial Intelligence,AI Recommendation System,Data Analyst,Weak,Strong,Weak
2181,Student_2181,Female,21,3.8,Computer Science,Mobile App Development,Android App,Mobile App Developer,Average,Weak,Weak
2182,Student_2182,Female,19,3.9,Computer Science,Human-Computer Interaction,Usability Testing,Frontend Developer,Strong,Strong,Average
2183,Student_2183,Male,21,3.9,Computer Science,Data Science,Data Analytics Dashboard,Data Analyst,Average,Strong,Strong
2184,Student_2184,Male,26,4.0,Computer Science,Mobile App Development,Mobile Game,iOS Developer,Weak,Weak,Weak
2185,Student_2185,Female,22,2.9,Computer Science,Web Development,Full-Stack Web App,Frontend Developer,Average,Weak,Average
2186,Student_2186,Female,24,2.9,Computer Science,Natural Language Processing,Chatbot NLP,Machine Learning Engineer,Strong,Weak,Weak
2187,Student_2187,Female,24,3.8,Computer Science,Artificial Intelligence,Chatbot Development,AI Researcher,Average,Average,Strong
2188,Student_2188,Male,25,3.4,Computer Science,Computer Graphics,Game Engine,Game Developer,Strong,Weak,Strong
2189,Student_2189,Female,20,3.9,Computer Science,Network Security,Intrusion Detection,Penetration Tester,Strong,Average,Average
2190,Student_2190,Male,22,3.8,Computer Science,Bioinformatics,Clinical Data Analysis,Healthcare IT Specialist,Weak,Average,Weak
2191,Student_2191,Female,22,3.0,Computer Science,Software Development,E-commerce Website,Software Engineer,Average,Average,Weak
2192,Student_2192,Female,26,4.0,Computer Science,Machine Learning,Image Classification,Machine Learning Engineer,Average,Average,Weak
2193,Student_2193,Female,21,3.3,Computer Science,Mobile App Development,AR Mobile App,Mobile App Developer,Weak,Average,Weak
2194,Student_2194,Male,24,3.3,Computer Science,Software Engineering,Agile Project,Software Engineer,Average,Strong,Average
2195,Student_2195,Female,24,3.6,Computer Science,Software Engineering,DevOps Pipeline,Software Engineer,Average,Average,Average
2196,Student_2196,Male,19,3.0,Computer Science,Network Security,Network Monitoring,Security Analyst,Average,Average,Weak
2197,Student_2197,Male,20,3.4,Computer Science,IoT (Internet of Things),Industrial IoT,IoT Developer,Average,Weak,Weak
2198,Student_2198,Male,19,3.7,Computer Science,Cloud Computing,AWS Deployment,Cloud Engineer,Weak,Weak,Average
2199,Student_2199,Male,20,3.6,Computer Science,Cybersecurity,Vulnerability Assessment,Security Analyst,Average,Strong,Average
2200,Student_2200,Male,21,3.2,Computer Science,Cybersecurity,Firewall Configuration,Penetration Tester,Average,Average,Strong
2201,Student_2201,Male,24,3.2,Computer Science,Computer Vision,Face Recognition,AI Researcher,Weak,Average,Weak
2202,Student_2202,Male,26,3.2,Computer Science,Blockchain Technology,NFT Marketplace,Blockchain Developer,Average,Strong,Strong
2203,Student_2203,Female,24,3.4,Computer Science,Web Development,Online Marketplace,Frontend Developer,Strong,Weak,Weak
2204,Student_2204,Male,23,2.8,Computer Science,Artificial Intelligence,Deep Learning Model,Machine Learning Engineer,Strong,Weak,Weak
2205,Student_2205,Male,22,2.8,Computer Science,Artificial Intelligence,Deep Learning Model,Data Scientist,Strong,Strong,Weak
2206,Student_2206,Male,23,4.0,Computer Science,Computer Vision,Face Recognition,Computer Vision Engineer,Strong,Strong,Strong
2207,Student_2207,Male,24,3.9,Computer Science,Bioinformatics,DNA Sequence Analysis,Healthcare IT Specialist,Weak,Strong,Average
2208,Student_2208,Male,25,3.2,Computer Science,Network Security,Intrusion Detection,Security Analyst,Average,Strong,Strong
2209,Student_2209,Female,21,3.9,Computer Science,Natural Language Processing,Named Entity Recognition,AI Researcher,Average,Weak,Strong
2210,Student_2210,Female,22,3.5,Computer Science,Database Management,Data Warehouse,Data Scientist,Strong,Average,Average
2211,Student_2211,Male,24,3.3,Computer Science,Artificial Intelligence,Chatbot Development,Machine Learning Engineer,Average,Average,Average
2212,Student_2212,Male,21,3.2,Computer Science,Software Engineering,DevOps Pipeline,Software Engineer,Weak,Weak,Strong
2213,Student_2213,Male,19,2.9,Computer Science,Cloud Computing,GCP Architecture,DevOps Engineer,Average,Average,Weak
2214,Student_2214,Female,23,3.6,Computer Science,Computer Vision,Face Recognition,AI Researcher,Average,Weak,Weak
2215,Student_2215,Male,19,3.3,Computer Science,Cloud Computing,AWS Deployment,DevOps Engineer,Weak,Weak,Weak
2216,Student_2216,Female,24,3.5,Computer Science,Computer Graphics,VR Environment,Game Developer,Average,Average,Strong
2217,Student_2217,Female,21,3.7,Computer Science,Blockchain Technology,DeFi Application,Blockchain Developer,Weak,Weak,Strong
2218,Student_2218,Male,21,3.6,Computer Science,Game Development,2D Platformer,Game Developer,Weak,Weak,Average
2219,Student_2219,Female,19,2.9,Computer Science,Natural Language Processing,Machine Translation,AI Researcher,Average,Strong,Weak
2220,Student_2220,Male,22,2.9,Computer Science,Bioinformatics,Protein Structure,Healthcare IT Specialist,Weak,Average,Weak
2221,Student_2221,Male,20,3.6,Computer Science,IoT (Internet of Things),Smart Home System,IoT Developer,Weak,Weak,Average
2222,Student_2222,Female,20,3.9,Computer Science,Network Security,Packet Analysis,Security Analyst,Weak,Strong,Strong
2223,Student_2223,Male,24,3.1,Computer Science,Computer Vision,Face Recognition,AI Researcher,Weak,Strong,Average
2224,Student_2224,Male,19,3.6,Computer Science,Blockchain Technology,Crypto Wallet,Smart Contract Developer,Strong,Average,Weak
